station_id,name,distance,rating,popularity,price,hours,hours_popular,category
204,Tuela Grill,12,,,,,,restaurants
204,Jambú Gastronomia,66,,,,,,restaurants
204,Bar do Pedrão,15,,,,,,restaurants
204,Bar e Lanches Recanto da Consolação,23,,,,,,restaurants
204,Coffee Corner,32,,,,,,restaurants
204,Pasta & Dolce,6,,,,,,restaurants
204,Tia Maria Gastronomia,16,,,,,,restaurants
204,Mini Club,20,,,,,,restaurants
204,DJ Trattoria,27,,,,,,restaurants
204,Tarado's Bar,41,,,,,,restaurants
204,Pasta & Dolce,6,,,,,,coffee shops
204,Cofeecorner,44,,,,,,coffee shops
204,Bravo Café,46,,,,,,coffee shops
204,Dona julia cafe,62,,,,,,coffee shops
204,Café Itallian,95,,,,,,coffee shops
204,Aj Sucos e Lanches,15,,,,,,bakeries
204,A J Consolação Paes e Doces,120,,,,,,bakeries
7,Abençoado Hot Dog,25,,,,,,restaurants
556,Aquelle Lugar Natural,73,,,,,,restaurants
556,Via Maria,58,,,,,,restaurants
556,Villa Felice Restaurante,50,,,,,,restaurants
556,Beco 74,35,,,,,,restaurants
556,Terraço Taiyoo,83,,,,,,restaurants
556,Savana Bar e Restaurante,43,,,,,,restaurants
556,Pracinha Gourmet,48,,,,,,restaurants
556,Espaço Hibisco,48,,,,,,restaurants
556,Art Kilo,36,,,,,,restaurants
556,Natural Restaurante,80,,,,,,restaurants
556,Mr Cheney Cookies (Mr. Cheney Cookies),94,,,,,,coffee shops
556,5°ZCoffee,17,,,,,,coffee shops
556,Coffe Assurance IT,41,,,,,,coffee shops
556,EVS - Espaço Vida Saudável,51,,,,,,coffee shops
556,EVS - Espaço Vida Saudável Herbalife,81,,,,,,coffee shops
556,EVS - Espaço Vida Saudável Herbalife,95,,,,,,coffee shops
556,Villa Pan Express,98,,,,,,bakeries
14,Mysth Sushi Gourmet,36,,,,,,restaurants
14,Casa do Pão de Queijo,12,,,,,,restaurants
14,Doce d'Oce Patisserie,32,,,,,,restaurants
14,L Artiste,35,,,,,,restaurants
14,Siá Mariana,39,,,,,,restaurants
14,Temakeria Makis Place,41,,,,,,restaurants
14,Encontro Paulistano,44,,,,,,restaurants
14,Chocolates Brasil Cacau,91,,,,,,restaurants
14,Restaurante Jj,44,,,,,,restaurants
14,Casa do Pão de Queijo-Conjunto Nacional,46,,,,,,restaurants
14,Um Coffee Co.,83,,,,,,coffee shops
573,Jaber Especialidades Árabes,63,,,,,,restaurants
573,Pistachio Bakery,77,,,,,,restaurants
573,Yaki Temakeria & Yakissoba,81,,,,,,restaurants
573,Restaurante Tapera,96,,,,,,restaurants
573,Posto do Açaí,79,,,,,,restaurants
573,Flor do Paraíso,23,,,,,,restaurants
573,Padoca - QG,5,,,,,,restaurants
573,Recanto Paraíso,30,,,,,,restaurants
573,Doceria Paraíso,41,,,,,,restaurants
573,Catedral Especialidades Árabes,81,,,,,,restaurants
573,EVS - Espaço Vida Saudável,90,,,,,,coffee shops
573,Pistachio Bakery,77,,,,,,bakeries
573,Padaria e Restaurante Moça Paulista,43,,,,,,bakeries
573,Flor do Paraíso,23,,,,,,bakeries
601,Lanches Bar Novo Paraíso,72,,,,,,restaurants
601,Panificadora Viana,72,,,,,,restaurants
601,Akira Sushi Restaurante Ltda ME,100,,,,,,restaurants
601,Chipper,14,,,,,,restaurants
601,El Bug Del Milenio,45,,,,,,restaurants
601,All Fries Burger,45,,,,,,restaurants
601,Brancao,48,,,,,,restaurants
601,Mr Cooler,82,,,,,,restaurants
601,"Reico Pizza, Lanches e Refeições",85,,,,,,restaurants
601,Bar,92,,,,,,restaurants
601,Ofner,68,,,,,,coffee shops
601,Splash Café,81,,,,,,coffee shops
601,EVS - Espaço Vida Saudável Herbalife,94,,,,,,coffee shops
601,Panificadora Viana,72,,,,,,bakeries
601,Panificadora Viana Ltda Epp,56,,,,,,bakeries
628,Norf,53,,,,,,restaurants
628,Hickmann Studio,60,,,,,,restaurants
628,Casa Nostra,63,,,,,,restaurants
446,Porao da Cerveja,80,,,,,,restaurants
446,Dja's Grill,13,,,,,,restaurants
446,Lanchonete Pureza,53,,,,,,restaurants
446,Pizzaria Philomena,23,,,,,,restaurants
446,Especialidade da Casa - Churrasco & Choop,33,,,,,,restaurants
446,Djalma's Club Entertainnent,36,,,,,,restaurants
446,Solarium - antiRestaurante,56,,,,,,restaurants
446,"Coelho do Lance lanches, bar e restaurante",70,,,,,,restaurants
446,Stillus Cafeteria,91,,,,,,coffee shops
446,Saporearte Bistrô,92,,,,,,coffee shops
114,Pastis Bistro,42,,,,,,restaurants
114,New Tranquilo,80,,,,,,restaurants
114,Empório Lci,89,,,,,,restaurants
114,Petit Blés d'or,24,,,,,,bakeries
36,Shigueru,14,,,,,,restaurants
36,Anusha Chocolates,72,,,,,,restaurants
36,Grano,64,,,,,,restaurants
36,Mania de Churrasco Prime Steak House,74,,,,,,restaurants
36,Les Terrasses,36,,,,,,restaurants
36,Jeronimo,58,,,,,,restaurants
36,Laos Asian Bistrô,92,,,,,,restaurants
36,Pobre Juan,40,,,,,,restaurants
36,Restaurante Madero Sao Paulo Ltda,71,,,,,,restaurants
36,Fogão de Minas-Urussui,75,,,,,,restaurants
36,Padaria da Esquina,54,,,,,,bakeries
231,Joaquina - Comidinhas e Eventos,66,,,,,,restaurants
231,Cabruca,58,,,,,,restaurants
231,Sal Pimenta e Capricho Refeicoes Caseiras,17,,,,,,restaurants
231,Remo e Romulo,18,,,,,,restaurants
231,Anluz Eletrometalúrgica Ltda,62,,,,,,restaurants
231,Nakombi II Bar e Lanches Ltda ME,63,,,,,,restaurants
231,Restaurante do Instituto,98,,,,,,restaurants
231,EVS - Espaço Vida Saudável Herbalife,30,,,,,,coffee shops
525,Contém Café,43,,,,,,restaurants
525,Jidai Sushi,61,,,,,,restaurants
525,Restaurante Ker,64,,,,,,restaurants
525,Recanto Parrilla,70,,,,,,restaurants
525,Recanto Bar e Lanches,73,,,,,,restaurants
525,Viveri,85,,,,,,restaurants
525,Vitrines,97,,,,,,restaurants
525,Dona Redonda,185,,,,,,restaurants
525,Contém Café,43,,,,,,coffee shops
525,Rei do Mate,90,,,,,,coffee shops
525,Casa do Pão de Queijo,36,,,,,,coffee shops
525,Recanto Bar e Lanches,73,,,,,,coffee shops
525,Paris Cafe Expresso,83,,,,,,coffee shops
102,Quintal Natural,50,,,,,,restaurants
102,Caffé Bette,76,,,,,,restaurants
102,Charme do Brooklin,77,,,,,,restaurants
102,Araúna Bar e Restaurante,91,,,,,,restaurants
102,Cheiro Verde Grill,24,,,,,,restaurants
102,Restaurante Panela de Minas,17,,,,,,restaurants
102,L&M Restaurante,33,,,,,,restaurants
102,Nova Era Rotissiere,25,,,,,,restaurants
102,Restaurante Santa Clara,40,,,,,,restaurants
102,Lanchonete Nova Berrini,84,,,,,,restaurants
102,Lanchonete Nova Berrini,84,,,,,,coffee shops
102,"EVS Espaço Vida Saudável Herbalife ""James Joule""",89,,,,,,coffee shops
102,União Fialense,31,,,,,,bakeries
102,Lanchonete Nova Berrini,84,,,,,,bakeries
32,Pleno Sabor Restaurante,39,,,,,,restaurants
474,Aya Japanese Cuisine,63,,,,,,restaurants
474,Boteco Capella,25,,,,,,restaurants
474,Cafofolia,37,,,,,,restaurants
474,Haori Sushi,57,,,,,,restaurants
474,Pedroso's Restaurante e Churrascaria,74,,,,,,restaurants
474,Quatro Irmãos - Restaurante e Pizzaria - Pinheiros,74,,,,,,restaurants
474,Naturiche Buffet & Catering,80,,,,,,restaurants
474,AJ M&M Pães e Doces,104,,,,,,bakeries
87,Méqui 1000,32,,,,,,restaurants
87,Hakka Sushi,85,,,,,,restaurants
87,Arabesco,94,,,,,,restaurants
87,Cantina da Dani,27,,,,,,restaurants
87,Café d'Itália,61,,,,,,restaurants
87,Peixe Urbano,72,,,,,,restaurants
87,Bar do Português,90,,,,,,restaurants
87,Bob's,82,,,,,,restaurants
87,Restaurante Frei Paulista Ltda Epp,57,,,,,,restaurants
87,Méqui 1000,32,,,,,,coffee shops
87,Casa Bauducco,68,,,,,,coffee shops
87,Cantina da Dani,27,,,,,,coffee shops
87,Kopi Luwak,32,,,,,,coffee shops
87,Asbac,50,,,,,,coffee shops
87,Bike Cafe Aromeiazero,79,,,,,,coffee shops
87,Cantina do Pedrão,47,,,,,,bakeries
248,Academicus Cafe,53,,,,,,restaurants
59,Artesanal Vecchio Cancian,8,,,,,,restaurants
59,Quincho Cozinha & Coquetelaria,67,,,,,,restaurants
59,Chez Mom,67,,,,,,restaurants
59,Marias e Clarices Beerpizza,80,,,,,,restaurants
59,Vaca Peixe Burguer Sushi Bar,32,,,,,,restaurants
59,Paladar da Vila,87,,,,,,restaurants
59,Umai Sushi,25,,,,,,restaurants
59,Bar Anhanguera,98,,,,,,restaurants
59,Trattoria Famiglia Manzoli,23,,,,,,restaurants
59,Patio SP,95,,,,,,restaurants
59,Chez Mom,67,,,,,,coffee shops
59,Coletivo PURA,10,,,,,,coffee shops
59,Eoka,59,,,,,,coffee shops
59,Café Moreno,70,,,,,,coffee shops
59,Iza Padaria Artesanal,84,,,,,,coffee shops
59,Cremoncello,99,,,,,,coffee shops
59,Iza Padaria Artesanal,84,,,,,,bakeries
297,Bawarchi,88,,,,,,restaurants
297,Dona Tapioca & Cia,91,,,,,,restaurants
297,Pistache Coml.,78,,,,,,restaurants
297,Dona Midori,76,,,,,,restaurants
297,Mani in Pasta,65,,,,,,restaurants
297,Patrimônio de Minas,38,,,,,,restaurants
297,Hourenso,44,,,,,,restaurants
297,Salvattore Sushi Bar,48,,,,,,restaurants
297,Mistura Gastronomia Peruana,55,,,,,,restaurants
297,Lanchonete Bom Jesus 5,73,,,,,,restaurants
297,Pistache Coml.,78,,,,,,coffee shops
297,"Casa do Urso - Chá, Bolo e Cia",97,,,,,,coffee shops
297,Café & Cultura,75,,,,,,coffee shops
297,Casa do Pão de Queijo,68,,,,,,coffee shops
297,La Greno,41,,,,,,coffee shops
297,Cafécafé,68,,,,,,coffee shops
297,Betina Café,82,,,,,,coffee shops
297,Nutty Bavarian,98,,,,,,coffee shops
297,Café da Vila,98,,,,,,coffee shops
297,das Brot - Padaria Alemã,37,,,,,,bakeries
297,Dorf Haus,25,,,,,,bakeries
405,Bar Restaurante e Pastelaria Metropolitano Ltda,63,,,,,,restaurants
405,Restaurante Bom Gosto,77,,,,,,restaurants
405,Subway,37,,,,,,restaurants
405,Patron Self Service,87,,,,,,restaurants
405,Restaurante Aroma e Sabor,66,,,,,,restaurants
405,Arrozeteria,16,,,,,,restaurants
405,Pizza Crek,21,,,,,,restaurants
405,Recanto Comida Caseira,32,,,,,,restaurants
405,Montana grill,39,,,,,,restaurants
405,Jin Jin,38,,,,,,restaurants
405,Rei do Mate,27,,,,,,coffee shops
405,Meu Cantinho - Cafeteria,10,,,,,,coffee shops
405,Açaí Sabor Brasileiro,50,,,,,,coffee shops
405,Cafe Brasil,62,,,,,,coffee shops
405,Café Estação,66,,,,,,coffee shops
405,Recanto Chic Lanches Bar Ltda.,75,,,,,,coffee shops
405,Maquina de Café - 12 andar,83,,,,,,coffee shops
405,EVS - Espaço Vida Saudável Herbalife,101,,,,,,coffee shops
405,Guanabara São Bento,95,,,,,,coffee shops
405,Monge Bar e Lanches,98,,,,,,coffee shops
405,Padaria do Mosteiro,91,,,,,,bakeries
405,benjamin a padaria patio São bento,41,,,,,,bakeries
585,Camarões,60,,,,,,restaurants
585,Teatro D,51,,,,,,restaurants
585,Willy & Sérgio Restaurante Ltda,58,,,,,,restaurants
585,Restaurante Vecchia Roma,85,,,,,,restaurants
585,Bella Donna-Tabapuã,80,,,,,,restaurants
585,Vanilla Caffè - Itaim,80,,,,,,restaurants
585,Laporte's - Itaim Bibi,93,,,,,,restaurants
585,Madame d'orvilliers,69,,,,,,coffee shops
585,EVS - Espaço Vida Saudável Herbalife,81,,,,,,coffee shops
585,Cafeterrie Elegance Ltda ME,93,,,,,,coffee shops
585,Vanilla Caffè - Itaim,80,,,,,,coffee shops
585,Panificadora Jessbel,82,,,,,,bakeries
18,Barraca de Pastel do Luiz,23,,,,,,restaurants
18,Café Gourmet Santa Monica,74,,,,,,coffee shops
119,subway Eventos,44,,,,,,restaurants
119,Jeronimo,88,,,,,,restaurants
119,Confraria du Carioca,94,,,,,,restaurants
119,Mercadinho Nova Cidade,107,,,,,,restaurants
119,99 Bar,94,,,,,,restaurants
119,Salucci Paulista,23,,,,,,restaurants
119,Buffet Serra Restaurante,55,,,,,,restaurants
119,Salucci Paulista,23,,,,,,coffee shops
119,Acesso e solucoes,37,,,,,,bakeries
3,Coqueiro's Drinks,78,,,,,,restaurants
3,Vila São Paulo,21,,,,,,restaurants
3,Terracinho,85,,,,,,restaurants
3,Restaurante da Vovo,71,,,,,,restaurants
3,Coqueiro I,74,,,,,,restaurants
3,Well's,84,,,,,,restaurants
3,A Moqueca,110,,,,,,restaurants
3,Café Varanda,38,,,,,,coffee shops
3,Café Santo Gusto,80,,,,,,coffee shops
307,O Batidão,28,,,,,,restaurants
307,Demorô Restaurante e Bar,75,,,,,,restaurants
307,Lanchinho,61,,,,,,restaurants
307,Yakissoba do China,25,,,,,,restaurants
307,Halabi,28,,,,,,restaurants
307,Ja-Pa's,80,,,,,,restaurants
307,Mineiro Lanches,57,,,,,,restaurants
307,Feira Galinha Viva,62,,,,,,restaurants
307,Restaurante e Pizzaria Japas,97,,,,,,restaurants
307,Demoro Self Service,35,,,,,,restaurants
307,Vila da Pizza Café,59,,,,,,coffee shops
307,Café da Manhã da Dona Maria,64,,,,,,coffee shops
307,Casa do Pão de Queijo Express,68,,,,,,coffee shops
194,Lord Pães e Doces,54,,,,,,restaurants
194,Pizzaria Bela Vista,59,,,,,,restaurants
194,A Granja,69,,,,,,restaurants
194,Nova Barão,75,,,,,,restaurants
194,Lord Padaria panificadora,70,,,,,,restaurants
194,Café d'916,76,,,,,,coffee shops
194,Lord Pães e Doces,54,,,,,,bakeries
154,Tradição Mineira,75,,,,,,restaurants
154,Lanchonete Cachorrao,34,,,,,,restaurants
154,La Park,59,,,,,,restaurants
154,Central de São Joaquim Panificadora,64,,,,,,restaurants
154,A Condessa Restaurante,75,,,,,,restaurants
154,A Batata da Gi,1156,,,,,,restaurants
154,Adega de Vinhos Irmaos Matias Ltda ME,56,,,,,,restaurants
154,Padaria Nova Central,64,,,,,,bakeries
154,Central de São Joaquim Panificadora,64,,,,,,bakeries
154,Central de São Joaquim,74,,,,,,bakeries
629,Varandinha,31,,,,,,restaurants
629,Rango's,43,,,,,,restaurants
629,Gioconda Heleniká Pizza Grega,86,,,,,,restaurants
629,Le Pastel,14,,,,,,restaurants
629,Amelia Restaurante,77,,,,,,restaurants
629,Angeline - Berrini,54,,,,,,restaurants
629,Vila Sonetto,68,,,,,,restaurants
629,Manga Rosa,83,,,,,,restaurants
629,Suruí,103,,,,,,restaurants
629,Gio Di Roditis Organização de Eventos e Pizzaria Ltda M E,55,,,,,,restaurants
629,Starbucks,60,,,,,,coffee shops
629,Café Itamaracá,93,,,,,,coffee shops
629,Coffee,93,,,,,,coffee shops
15,Empório Santa Maria,104,,,,,,restaurants
15,PAO Padaria Artesanal Organica,41,,,,,,restaurants
15,Sushi Bar,99,,,,,,restaurants
15,Nova Pão Kent,83,,,,,,restaurants
15,Lanchonete Mocidade Europa,53,,,,,,restaurants
15,Sweet Pimenta,53,,,,,,restaurants
15,Vinoteca,99,,,,,,restaurants
15,PAO Padaria Artesanal Organica,41,,,,,,bakeries
15,Nova Pão Kent,83,,,,,,bakeries
15,Art Paes,81,,,,,,bakeries
566,Empório Itaim,85,,,,,,restaurants
566,Empório Itaim,85,,,,,,bakeries
566,St. Etienne,91,,,,,,bakeries
85,Balaio IMS,74,,,,,,restaurants
85,Riviera Bar,59,,,,,,restaurants
85,Espaço Vida Saudavel Avenida Pau,41,,,,,,restaurants
85,Micheluccio,79,,,,,,restaurants
85,Dona Julia Restaurante & Grill,99,,,,,,restaurants
85,Oitavus Grill,70,,,,,,restaurants
85,Altsa Grill,74,,,,,,restaurants
85,Youburger,62,,,,,,restaurants
85,Panzani Cafe,81,,,,,,restaurants
85,Balaio Café,69,,,,,,coffee shops
85,Lanchonete AJ,10,,,,,,coffee shops
85,EVS - Espaço Vida Saudável Herbalife,19,,,,,,coffee shops
85,Café Amélie,49,,,,,,coffee shops
85,Jaguar Net Ltda,39,,,,,,coffee shops
85,EVS - Espaço Vida Saudável Herbalife,42,,,,,,coffee shops
85,Café RBS Digital,42,,,,,,coffee shops
85,Café DE MOURA,63,,,,,,coffee shops
85,Orfeu Cafés Especiais,76,,,,,,coffee shops
85,Coffee Break 9° Andar Rede Energia,76,,,,,,coffee shops
85,Padaria Belas Artes,65,,,,,,bakeries
587,Méqui 1000,23,,,,,,restaurants
587,Hakka Sushi,53,,,,,,restaurants
587,Arabesco,92,,,,,,restaurants
587,La Arena Parrilla,80,,,,,,restaurants
587,A Grife do Filé Mignon,100,,,,,,restaurants
587,Xodó Paulista,74,,,,,,restaurants
587,Café d'Itália,32,,,,,,restaurants
587,Bar do Português,56,,,,,,restaurants
587,Cantina da Dani,70,,,,,,restaurants
587,Yakisoba do Su,91,,,,,,restaurants
587,Méqui 1000,23,,,,,,coffee shops
587,Casa Bauducco,81,,,,,,coffee shops
587,Bike Cafe Aromeiazero,66,,,,,,coffee shops
587,Cantina da Dani,70,,,,,,coffee shops
587,Kopi Luwak,76,,,,,,coffee shops
587,Asbac,93,,,,,,coffee shops
587,Xodó Paulista,74,,,,,,bakeries
587,A Quinta do Marquês,89,,,,,,bakeries
587,Cantina do Pedrão,90,,,,,,bakeries
198,Kasher da Barros,77,,,,,,restaurants
198,Mega Planet Buffet Infantil,58,,,,,,restaurants
303,Sacra Rolha,17,,,,,,restaurants
303,Parrillada Fuego Celeste - Unidade Vila Mariana,64,,,,,,restaurants
303,Jota 1078,73,,,,,,restaurants
303,Barxaréu,21,,,,,,restaurants
303,Genuíno,94,,,,,,restaurants
303,Padaria Charme,98,,,,,,restaurants
303,Rango da Vila,38,,,,,,restaurants
303,Gamela Mineira,21,,,,,,restaurants
303,Bar do Amadeo,54,,,,,,restaurants
303,Paróquia,16,,,,,,restaurants
303,Bar do Amadeo,54,,,,,,coffee shops
303,Café Donuts Vila Mariana,78,,,,,,coffee shops
303,Padaria Charme,98,,,,,,bakeries
100,Comedoria,26,,,,,,restaurants
100,Café IC,36,,,,,,restaurants
100,Oriental Garden Restaurante,56,,,,,,restaurants
100,Villa Paulista - Hospital Santa Catarina,89,,,,,,restaurants
100,Café Cultural,20,,,,,,restaurants
100,Restaurante Rotisserie Pracinha,53,,,,,,restaurants
100,Comedoria,26,,,,,,coffee shops
100,Café Terraço,31,,,,,,coffee shops
100,Café IC,36,,,,,,coffee shops
100,Ofiner,32,,,,,,coffee shops
100,SM Coffee,60,,,,,,coffee shops
156,Almanara,65,,,,,,restaurants
156,Mokaflor - Cafe & Tabacaria,88,,,,,,restaurants
156,Hello Fast,58,,,,,,restaurants
156,Guga Restaurante,84,,,,,,restaurants
156,Sushi Showa,57,,,,,,restaurants
156,Café do Centro,68,,,,,,restaurants
156,Scuzzy,77,,,,,,restaurants
156,Manai Gastronomia,97,,,,,,restaurants
156,Pé Sujo - Faria Lima,100,,,,,,restaurants
156,Hortalice Café,105,,,,,,restaurants
156,Mokaflor - Cafe & Tabacaria,88,,,,,,coffee shops
156,McCafé,73,,,,,,coffee shops
156,Café do Ponto,60,,,,,,coffee shops
156,Café do Centro,68,,,,,,coffee shops
553,Outback Steakhouse,81,,,,,,restaurants
553,Casa Bauducco,92,,,,,,restaurants
553,Empório de Doces e Importados JK,66,,,,,,restaurants
553,Mawari,103,,,,,,restaurants
553,Coé Food,65,,,,,,restaurants
553,Pandaréu,91,,,,,,restaurants
553,KFC,85,,,,,,restaurants
553,Indeed Brasil,14,,,,,,restaurants
553,Tulipas Bistrô,27,,,,,,restaurants
553,Mania de Churrasco Prime Steakhouse,95,,,,,,restaurants
553,Casa Bauducco,92,,,,,,coffee shops
553,Ethos Café,64,,,,,,coffee shops
553,Casa Bauduco,95,,,,,,coffee shops
553,Pandaréu,91,,,,,,coffee shops
553,Jose's,49,,,,,,coffee shops
553,Café da Teresinha,55,,,,,,coffee shops
553,Jose's,61,,,,,,coffee shops
553,Café Local,68,,,,,,coffee shops
553,Treviolo Café,85,,,,,,coffee shops
553,Café dos Engenheiros,88,,,,,,coffee shops
553,Padoca da Vila Olimpia,92,,,,,,bakeries
91,Bacio di Latte,59,,,,,,restaurants
91,Casa do Pão de Queijo,24,,,,,,restaurants
91,Keito,60,,,,,,restaurants
91,Hirota Food Express,41,,,,,,restaurants
91,Empório das Delícias,50,,,,,,restaurants
91,Croasonho,89,,,,,,restaurants
91,Café Creme,63,,,,,,restaurants
91,Stilo Paulista SP,102,,,,,,restaurants
91,KFC,70,,,,,,restaurants
91,Bovinu's Fast Grill,94,,,,,,restaurants
91,Baobá Café,50,,,,,,coffee shops
91,Starbucks,57,,,,,,coffee shops
91,Casa do Pão de Queijo,24,,,,,,coffee shops
91,Melitta,36,,,,,,coffee shops
91,Café do Consta,78,,,,,,coffee shops
91,Empório das Delícias,50,,,,,,coffee shops
91,Rei do Mate,98,,,,,,coffee shops
91,Mr. Cheney Cookies,78,,,,,,coffee shops
91,Café Creme,63,,,,,,coffee shops
91,Stilo Paulista SP,102,,,,,,coffee shops
357,Lanchonete da Produção - EPUSP,73,,,,,,coffee shops
216,Raiz Bar,24,,,,,,restaurants
216,Beaujoais Nouveau,40,,,,,,restaurants
216,Espaço Gourmet Editora Aleph,57,,,,,,restaurants
216,Churrasqueira,62,,,,,,restaurants
216,Materello,72,,,,,,restaurants
216,Café Pão de Açúcar,84,,,,,,coffee shops
216,BooKafé,79,,,,,,coffee shops
222,Di Fondi Pizza,21,,,,,,restaurants
222,Dedo de La Chica,86,,,,,,restaurants
222,Taioba Nativa Gastronomia Orgânica,19,,,,,,restaurants
222,PostoBurger,41,,,,,,restaurants
222,Conexion Caribe,39,,,,,,restaurants
222,Food Truck,69,,,,,,restaurants
222,Teste FT,95,,,,,,restaurants
222,Gringo Gastronomia Viajante,100,,,,,,restaurants
35,Boloccino,57,,,,,,restaurants
35,Subway,92,,,,,,restaurants
35,China In Box,81,,,,,,restaurants
35,EVS - Espaço Vida Saudável Herbalife,84,,,,,,restaurants
35,Beltrano Salad Bar,87,,,,,,restaurants
35,Braca Bar,88,,,,,,restaurants
35,Pizzaria Macedo,100,,,,,,restaurants
35,Marcia Faccio,23,,,,,,restaurants
35,Regina Harumi Shinohara Me,51,,,,,,restaurants
35,Hangar Jk,66,,,,,,restaurants
35,Boloccino,57,,,,,,coffee shops
35,Pingado Café,37,,,,,,coffee shops
35,The Coffee,69,,,,,,coffee shops
35,Boloccino,57,,,,,,bakeries
181,Tabuleiro do Acarajé,64,,,,,,restaurants
181,Bagaceira,53,,,,,,restaurants
181,Panela da Cecília,53,,,,,,restaurants
181,Lanchonete Mais Sabor,72,,,,,,restaurants
181,Restaurante do Meio Limitado,28,,,,,,restaurants
181,Lanchonete Terenos Ltda ME,44,,,,,,restaurants
181,Reis Pastel,54,,,,,,restaurants
181,Futebol Pizza Bar,30,,,,,,restaurants
181,Cantinho da Cecília,23,,,,,,restaurants
181,Bar da Praca,36,,,,,,restaurants
181,Macabéa Café,55,,,,,,coffee shops
181,Lanchonete Terenos Ltda ME,44,,,,,,coffee shops
181,Padaria Terenas,36,,,,,,bakeries
28,Anusha Chocolates,36,,,,,,restaurants
28,Eurobike Café,33,,,,,,restaurants
28,Pobre Juan,58,,,,,,restaurants
28,Isabela Akkari,49,,,,,,restaurants
28,Beyti Restaurante,39,,,,,,restaurants
28,Maracujá,19,,,,,,restaurants
28,Maracuja bistro,8,,,,,,restaurants
28,Darin Omeletes,22,,,,,,restaurants
28,Beyti,37,,,,,,restaurants
28,Portos Bar e Restaurante,38,,,,,,restaurants
28,Anusha Chocolates,36,,,,,,coffee shops
28,Eurobike Café,33,,,,,,coffee shops
28,Ponto do Cafe 2,72,,,,,,coffee shops
189,Seu Vito,87,,,,,,restaurants
189,Café Brasilis,22,,,,,,restaurants
189,Avilas,37,,,,,,restaurants
189,Sabor Pastel,40,,,,,,restaurants
189,Lanchonete Center,50,,,,,,restaurants
189,Tiozinho's Gourmet,88,,,,,,restaurants
189,Uno & Due,84,,,,,,restaurants
189,Espaco Gastronomico,121,,,,,,restaurants
189,Olfato e Paladar,97,,,,,,restaurants
189,EVS Aprenda Viver Mais - Herbalife - Faria Lima X Rebouças,83,,,,,,coffee shops
189,Sterna Café,95,,,,,,coffee shops
189,Uno & Due,84,,,,,,coffee shops
189,Uno & Due,84,,,,,,bakeries
599,Sorveteria do Centro,91,,,,,,restaurants
599,Hot Pork,88,,,,,,restaurants
599,Bia Hoi SP,77,,,,,,restaurants
599,Carlino Restaurante,83,,,,,,restaurants
599,Pizzaria Copan,90,,,,,,restaurants
599,Restaurante Lolita,31,,,,,,restaurants
599,Espetinho do Biro,110,,,,,,restaurants
599,Pizzaria e Restaurante Rossana,10,,,,,,restaurants
599,James Cafeteria,67,,,,,,restaurants
599,Restaurante Primus,100,,,,,,restaurants
599,World Cafe Bar,91,,,,,,coffee shops
599,James Cafeteria,67,,,,,,coffee shops
599,Noninha Café,46,,,,,,coffee shops
599,Marin,73,,,,,,coffee shops
599,Inverno d'Italia,77,,,,,,coffee shops
599,Café Ofício,87,,,,,,coffee shops
309,Pão de Festa,51,,,,,,restaurants
309,Labamba Lanche,57,,,,,,restaurants
309,Móbile - Cantina Brasil,58,,,,,,restaurants
309,Ciriguela,70,,,,,,restaurants
309,A Delicia da Bahia,79,,,,,,restaurants
309,Kofu Sushi,79,,,,,,restaurants
309,Lig Lig,83,,,,,,restaurants
309,U. D. California Utilidades Domesticas,66,,,,,,restaurants
309,Spqr - Pizzaria Delivery,96,,,,,,restaurants
309,Praça Café,42,,,,,,coffee shops
126,Dídio Pizza - Campo Belo,63,,,,,,restaurants
126,Pastel de Feira - Sexta-feira,102,,,,,,restaurants
126,bar Original,112,,,,,,restaurants
475,Lins Sushi,4,,,,,,restaurants
475,Central Caos,98,,,,,,restaurants
475,Iracema Pães e Doces,59,,,,,,restaurants
475,BGV Bar e Restaurante,65,,,,,,restaurants
475,Restaurantes Dois Irmãos,77,,,,,,restaurants
475,Estação Angélica,83,,,,,,restaurants
475,Casa de Carnes Boi Legal,105,,,,,,restaurants
475,Confeitaria e Rotisseria Iracema,61,,,,,,restaurants
475,Fahir Doces,89,,,,,,restaurants
475,Yerba + Por uns Dólares a Mais,52,,,,,,coffee shops
475,Iracema Pães e Doces,59,,,,,,bakeries
475,Confeitaria e Rotisseria Iracema,61,,,,,,bakeries
590,La Trattoria,65,,,,,,restaurants
590,Tantin Bar & Cozinha,4,,,,,,restaurants
590,Caviar Bar,81,,,,,,restaurants
590,Guedes Bar,27,,,,,,restaurants
590,Feira Livre - A. Bicudo,37,,,,,,restaurants
590,Doçaria União,38,,,,,,restaurants
590,Restaurante Eulalia,40,,,,,,restaurants
590,Consulado Mineiro Pinheiros,46,,,,,,restaurants
590,Smashies,54,,,,,,restaurants
590,Alskekh,69,,,,,,restaurants
590,Coffee Corner,7,,,,,,coffee shops
590,Doçaria União,38,,,,,,coffee shops
590,Ninos Oficina de Gastronomia e Arte,58,,,,,,coffee shops
590,BellaMari Bistro,82,,,,,,coffee shops
590,Solo Qui,80,,,,,,coffee shops
590,Novo Caviar,95,,,,,,coffee shops
590,Mister C,93,,,,,,coffee shops
590,Ponto Quente,85,,,,,,bakeries
467,The Barley House,49,,,,,,restaurants
467,Fresh & Co,77,,,,,,restaurants
467,Hygge Bistrô,68,,,,,,restaurants
